Year,WP1,HWP,AWP,APPG1,WP2,HWP2,AWP2,APPG2,Score,Winner,WPT,HWPT,AWPT,APPG
1998,27.0,53.846,0.0,18.885,40.0,50.0,30.769,21.2,11,0,-13.0,3.846,-30.769,-2.315
1998,54.0,84.615,23.077,27.654,27.0,46.154,7.692,20.808,11,0,27.0,38.461,15.385,6.846
1998,65.0,69.231,61.538,29.0,54.0,61.538,46.154,27.038,-24,1,11.0,7.693,15.384,1.962
1998,40.0,53.846,25.0,22.84,62.0,76.923,46.154,26.846,-2,1,-22.0,-23.077,-21.154,-4.006
1998,73.0,92.308,53.846,29.654,27.0,53.846,0.0,18.885,12,0,46.0,38.462,53.846,10.769
1998,62.0,76.923,46.154,26.846,54.0,84.615,23.077,27.654,5,0,8.0,-7.692,23.077,-0.808
1998,68.0,75.0,61.538,26.32,65.0,69.231,61.538,29.0,-7,1,3.0,5.769,0.0,-2.68
1998,54.0,61.538,46.154,27.038,32.0,50.0,15.385,18.72,22,0,22.0,11.538,30.769,8.318
1998,68.0,75.0,61.538,26.32,54.0,61.538,46.154,27.038,-5,1,14.0,13.462,15.384,-0.718
1998,73.0,92.308,53.846,29.654,40.0,50.0,30.769,21.2,7,0,33.0,42.308,23.077,8.454
1998,27.0,46.154,7.692,20.808,62.0,76.923,46.154,26.846,-13,1,-35.0,-30.769,-38.462,-6.038
1998,65.0,69.231,61.538,29.0,32.0,50.0,15.385,18.72,5,0,33.0,19.231,46.153,10.28
1998,46.0,46.154,45.455,23.667,27.0,53.846,0.0,18.885,18,0,19.0,-7.692,45.455,4.782
1998,40.0,53.846,25.0,22.84,54.0,84.615,23.077,27.654,-8,1,-14.0,-30.769,1.923,-4.814
1998,46.0,46.154,45.455,23.667,73.0,92.308,53.846,29.654,-12,1,-27.0,-46.154,-8.391,-5.987
1998,68.0,75.0,61.538,26.32,73.0,92.308,53.846,29.654,-25,1,-5.0,-17.308,7.692,-3.334
1998,65.0,69.231,61.538,29.0,60.0,69.231,50.0,29.32,-3,1,5.0,0.0,11.538,-0.32
1998,40.0,53.846,25.0,22.84,27.0,53.846,0.0,18.885,-16,1,13.0,0.0,25.0,3.955
1998,52.0,66.667,38.462,28.08,62.0,76.923,46.154,26.846,35,0,-10.0,-10.256,-7.692,1.234
1998,54.0,61.538,46.154,27.038,40.0,50.0,30.769,21.2,22,0,14.0,11.538,15.385,5.838
1998,73.0,92.308,53.846,29.654,54.0,61.538,46.154,27.038,21,0,19.0,30.77,7.692,2.616
1998,27.0,46.154,7.692,20.808,52.0,66.667,38.462,28.08,2,0,-25.0,-20.513,-30.77,-7.272
1998,40.0,50.0,30.769,21.2,68.0,75.0,61.538,26.32,-11,1,-28.0,-25.0,-30.769,-5.12
1998,27.0,53.846,0.0,18.885,54.0,84.615,23.077,27.654,10,0,-27.0,-30.769,-23.077,-8.769
1998,46.0,46.154,45.455,23.667,40.0,53.846,25.0,22.84,5,0,6.0,-7.692,20.455,0.827
1998,60.0,69.231,50.0,29.32,32.0,50.0,15.385,18.72,21,0,28.0,19.231,34.615,10.6
1998,27.0,46.154,7.692,20.808,40.0,53.846,25.0,22.84,-11,1,-13.0,-7.692,-17.308,-2.032
1998,27.0,53.846,0.0,18.885,27.0,46.154,7.692,20.808,-9,1,0.0,7.692,-7.692,-1.923
1998,46.0,46.154,45.455,23.667,62.0,76.923,46.154,26.846,-7,1,-16.0,-30.769,-0.699,-3.179
1998,40.0,53.846,25.0,22.84,60.0,69.231,50.0,29.32,8,0,-20.0,-15.385,-25.0,-6.48
1998,65.0,69.231,61.538,29.0,73.0,92.308,53.846,29.654,-7,1,-8.0,-23.077,7.692,-0.654
1998,52.0,66.667,38.462,28.08,54.0,61.538,46.154,27.038,11,0,-2.0,5.129,-7.692,1.042
1998,32.0,50.0,15.385,18.72,40.0,50.0,30.769,21.2,1,0,-8.0,0.0,-15.384,-2.48
1998,27.0,46.154,7.692,20.808,40.0,50.0,30.769,21.2,4,0,-13.0,-3.846,-23.077,-0.392
1998,73.0,92.308,53.846,29.654,52.0,66.667,38.462,28.08,10,0,21.0,25.641,15.384,1.574
1998,54.0,61.538,46.154,27.038,27.0,53.846,0.0,18.885,23,0,27.0,7.692,46.154,8.153
1998,65.0,69.231,61.538,29.0,54.0,84.615,23.077,27.654,41,0,11.0,-15.384,38.461,1.346
1998,60.0,69.231,50.0,29.32,62.0,76.923,46.154,26.846,-19,1,-2.0,-7.692,3.846,2.474
1998,54.0,84.615,23.077,27.654,27.0,53.846,0.0,18.885,23,0,27.0,30.769,23.077,8.769
1998,62.0,76.923,46.154,26.846,73.0,92.308,53.846,29.654,8,0,-11.0,-15.385,-7.692,-2.808
1998,40.0,53.846,25.0,22.84,54.0,61.538,46.154,27.038,3,0,-14.0,-7.692,-21.154,-4.198
1998,52.0,66.667,38.462,28.08,65.0,69.231,61.538,29.0,-9,1,-13.0,-2.564,-23.076,-0.92
1998,73.0,92.308,53.846,29.654,60.0,69.231,50.0,29.32,7,0,13.0,23.077,3.846,0.334
1998,68.0,75.0,61.538,26.32,27.0,46.154,7.692,20.808,13,0,41.0,28.846,53.846,5.512
1998,54.0,61.538,46.154,27.038,62.0,76.923,46.154,26.846,25,0,-8.0,-15.385,0.0,0.192
1998,65.0,69.231,61.538,29.0,27.0,53.846,0.0,18.885,31,0,38.0,15.385,61.538,10.115
1998,52.0,66.667,38.462,28.08,54.0,84.615,23.077,27.654,1,0,-2.0,-17.948,15.385,0.426
1998,32.0,50.0,15.385,18.72,46.0,46.154,45.455,23.667,-1,1,-14.0,3.846,-30.07,-4.947
1998,54.0,84.615,23.077,27.654,46.0,46.154,45.455,23.667,33,0,8.0,38.461,-22.378,3.987
1998,32.0,50.0,15.385,18.72,68.0,75.0,61.538,26.32,-10,1,-36.0,-25.0,-46.153,-7.6
1998,62.0,76.923,46.154,26.846,32.0,50.0,15.385,18.72,32,0,30.0,26.923,30.769,8.126
1998,27.0,46.154,7.692,20.808,65.0,69.231,61.538,29.0,-11,1,-38.0,-23.077,-53.846,-8.192
1998,40.0,53.846,25.0,22.84,73.0,92.308,53.846,29.654,-24,1,-33.0,-38.462,-28.846,-6.814
1998,54.0,84.615,23.077,27.654,40.0,50.0,30.769,21.2,24,0,14.0,34.615,-7.692,6.454
1998,46.0,46.154,45.455,23.667,52.0,66.667,38.462,28.08,-24,1,-6.0,-20.513,6.993,-4.413
1998,60.0,69.231,50.0,29.32,68.0,75.0,61.538,26.32,-8,1,-8.0,-5.769,-11.538,3.0
1998,40.0,50.0,30.769,21.2,40.0,53.846,25.0,22.84,-10,1,0.0,-3.846,5.769,-1.64
1998,54.0,61.538,46.154,27.038,60.0,69.231,50.0,29.32,-5,1,-6.0,-7.693,-3.846,-2.282
1998,65.0,69.231,61.538,29.0,62.0,76.923,46.154,26.846,23,0,3.0,-7.692,15.384,2.154
1998,54.0,84.615,23.077,27.654,73.0,92.308,53.846,29.654,-9,1,-19.0,-7.693,-30.769,-2.0
1998,52.0,66.667,38.462,28.08,27.0,53.846,0.0,18.885,23,0,25.0,12.821,38.462,9.195
1998,32.0,50.0,15.385,18.72,27.0,46.154,7.692,20.808,-39,1,5.0,3.846,7.693,-2.088
1998,46.0,46.154,45.455,23.667,68.0,75.0,61.538,26.32,-7,1,-22.0,-28.846,-16.083,-2.653
1998,60.0,69.231,50.0,29.32,40.0,50.0,30.769,21.2,16,0,20.0,19.231,19.231,8.12
1998,62.0,76.923,46.154,26.846,68.0,75.0,61.538,26.32,-4,1,-6.0,1.923,-15.384,0.526
1998,27.0,46.154,7.692,20.808,54.0,61.538,46.154,27.038,-15,1,-27.0,-15.384,-38.462,-6.23
1998,27.0,53.846,0.0,18.885,32.0,50.0,15.385,18.72,12,0,-5.0,3.846,-15.385,0.165
1998,46.0,46.154,45.455,23.667,65.0,69.231,61.538,29.0,-12,1,-19.0,-23.077,-16.083,-5.333
1998,40.0,53.846,25.0,22.84,52.0,66.667,38.462,28.08,-14,1,-12.0,-12.821,-13.462,-5.24
1998,54.0,84.615,23.077,27.654,68.0,75.0,61.538,26.32,10,0,-14.0,9.615,-38.461,1.334
1998,46.0,46.154,45.455,23.667,60.0,69.231,50.0,29.32,-7,1,-14.0,-23.077,-4.545,-5.653
1998,62.0,76.923,46.154,26.846,27.0,53.846,0.0,18.885,63,0,35.0,23.077,46.154,7.961
1998,27.0,46.154,7.692,20.808,46.0,46.154,45.455,23.667,2,0,-19.0,0.0,-37.763,-2.859
1998,40.0,50.0,30.769,21.2,65.0,69.231,61.538,29.0,12,0,-25.0,-19.231,-30.769,-7.8
1998,73.0,92.308,53.846,29.654,32.0,50.0,15.385,18.72,35,0,41.0,42.308,38.461,10.934
1998,68.0,75.0,61.538,26.32,52.0,66.667,38.462,28.08,7,0,16.0,8.333,23.076,-1.76
1998,60.0,69.231,50.0,29.32,54.0,84.615,23.077,27.654,14,0,6.0,-15.384,26.923,1.666
1999,57.0,70.0,45.455,28.619,27.0,36.364,18.182,18.0,15,0,30.0,33.636,27.273,10.619
1999,55.0,72.727,36.364,28.545,40.0,40.0,40.0,17.3,15,0,15.0,32.727,-3.636,11.245
1999,41.0,54.545,27.273,20.045,80.0,90.0,70.0,31.7,-20,1,-39.0,-35.455,-42.727,-11.655
1999,55.0,54.545,54.545,25.045,71.0,81.818,60.0,32.143,22,0,-16.0,-27.273,-5.455,-7.098
1999,50.0,36.364,63.636,17.318,43.0,50.0,36.364,29.571,8,0,7.0,-13.636,27.272,-12.253
1999,55.0,72.727,36.364,33.136,29.0,27.273,30.0,28.0,-5,1,26.0,45.454,6.364,5.136
1999,80.0,90.0,70.0,31.7,55.0,54.545,54.545,25.045,20,0,25.0,35.455,15.455,6.655
1999,27.0,36.364,18.182,18.0,29.0,27.273,30.0,28.0,-19,1,-2.0,9.091,-11.818,-10.0
1999,41.0,54.545,27.273,20.045,55.0,72.727,36.364,33.136,9,0,-14.0,-18.182,-9.091,-13.091
1999,71.0,81.818,60.0,32.143,50.0,36.364,63.636,17.318,15,0,21.0,45.454,-3.636,14.825
1999,40.0,40.0,40.0,17.3,57.0,70.0,45.455,28.619,-5,1,-17.0,-30.0,-5.455,-11.319
1999,43.0,50.0,36.364,29.571,55.0,72.727,36.364,28.545,4,0,-12.0,-22.727,0.0,1.026
1999,55.0,72.727,36.364,28.545,71.0,81.818,60.0,32.143,28,0,-16.0,-9.091,-23.636,-3.598
1999,57.0,70.0,45.455,28.619,43.0,50.0,36.364,29.571,7,0,14.0,20.0,9.091,-0.952
1999,55.0,72.727,36.364,33.136,27.0,36.364,18.182,18.0,24,0,28.0,36.363,18.182,15.136
1999,55.0,54.545,54.545,25.045,41.0,54.545,27.273,20.045,2,0,14.0,0.0,27.272,5.0
1999,50.0,36.364,63.636,17.318,80.0,90.0,70.0,31.7,6,0,-30.0,-53.636,-6.364,-14.382
1999,29.0,27.273,30.0,28.0,40.0,40.0,40.0,17.3,48,0,-11.0,-12.727,-10.0,10.7
1999,55.0,54.545,54.545,25.045,55.0,72.727,36.364,33.136,-24,1,0.0,-18.182,18.181,-8.091
1999,41.0,54.545,27.273,20.045,50.0,36.364,63.636,17.318,-7,1,-9.0,18.181,-36.363,2.727
1999,43.0,50.0,36.364,29.571,29.0,27.273,30.0,28.0,23,0,14.0,22.727,6.364,1.571
1999,80.0,90.0,70.0,31.7,55.0,72.727,36.364,28.545,13,0,25.0,17.273,33.636,3.155
1999,55.0,72.727,36.364,28.545,41.0,54.545,27.273,20.045,1,0,14.0,18.182,9.091,8.5
1999,29.0,27.273,30.0,28.0,71.0,81.818,60.0,32.143,-1,1,-42.0,-54.545,-30.0,-4.143
1999,50.0,36.364,63.636,17.318,55.0,54.545,54.545,25.045,-4,1,-5.0,-18.181,9.091,-7.727
1999,55.0,72.727,36.364,33.136,40.0,40.0,40.0,17.3,49,0,15.0,32.727,-3.636,15.836
1999,71.0,81.818,60.0,32.143,57.0,70.0,45.455,28.619,17,0,14.0,11.818,14.545,3.524
1999,41.0,54.545,27.273,20.045,57.0,70.0,45.455,28.619,16,0,-16.0,-15.455,-18.182,-8.574
1999,50.0,36.364,63.636,17.318,55.0,72.727,36.364,33.136,-46,1,-5.0,-36.363,27.272,-15.818
1999,71.0,81.818,60.0,32.143,27.0,36.364,18.182,18.0,49,0,44.0,45.454,41.818,14.143
1999,55.0,54.545,54.545,25.045,55.0,72.727,36.364,28.545,-16,1,0.0,-18.182,18.181,-3.5
1999,55.0,72.727,36.364,28.545,50.0,36.364,63.636,17.318,21,0,5.0,36.363,-27.272,11.227
1999,57.0,70.0,45.455,28.619,55.0,54.545,54.545,25.045,-10,1,2.0,15.455,-9.09,3.574
1999,27.0,36.364,18.182,18.0,80.0,90.0,70.0,31.7,-4,1,-53.0,-53.636,-51.818,-13.7
1999,55.0,72.727,36.364,33.136,43.0,50.0,36.364,29.571,1,0,12.0,22.727,0.0,3.565
1999,29.0,27.273,30.0,28.0,41.0,54.545,27.273,20.045,-1,1,-12.0,-27.272,2.727,7.955
1999,80.0,90.0,70.0,31.7,40.0,40.0,40.0,17.3,33,0,40.0,50.0,30.0,14.4
1999,41.0,54.545,27.273,20.045,27.0,36.364,18.182,18.0,1,0,14.0,18.181,9.091,2.045
1999,71.0,81.818,60.0,32.143,43.0,50.0,36.364,29.571,19,0,28.0,31.818,23.636,2.572
1999,55.0,54.545,54.545,25.045,29.0,27.273,30.0,28.0,5,0,26.0,27.272,24.545,-2.955
1999,50.0,36.364,63.636,17.318,57.0,70.0,45.455,28.619,-25,1,-7.0,-33.636,18.181,-11.301
1999,55.0,72.727,36.364,28.545,55.0,72.727,36.364,33.136,3,0,0.0,0.0,0.0,-4.591
1999,27.0,36.364,18.182,18.0,55.0,54.545,54.545,25.045,-24,1,-28.0,-18.181,-36.363,-7.045
1999,57.0,70.0,45.455,28.619,55.0,72.727,36.364,28.545,-13,1,2.0,-2.727,9.091,0.074
1999,29.0,27.273,30.0,28.0,50.0,36.364,63.636,17.318,23,0,-21.0,-9.091,-33.636,10.682
1999,40.0,40.0,40.0,17.3,41.0,54.545,27.273,20.045,-1,1,-1.0,-14.545,12.727,-2.745
1999,43.0,50.0,36.364,29.571,80.0,90.0,70.0,31.7,2,0,-37.0,-40.0,-33.636,-2.129
1999,55.0,72.727,36.364,33.136,71.0,81.818,60.0,32.143,16,0,-16.0,-9.091,-23.636,0.993
1999,41.0,54.545,27.273,20.045,43.0,50.0,36.364,29.571,-36,1,-2.0,4.545,-9.091,-9.526
1999,80.0,90.0,70.0,31.7,71.0,81.818,60.0,32.143,-10,1,9.0,8.182,10.0,-0.443
1999,55.0,72.727,36.364,28.545,29.0,27.273,30.0,28.0,25,0,26.0,45.454,6.364,0.545
1999,55.0,54.545,54.545,25.045,40.0,40.0,40.0,17.3,32,0,15.0,14.545,14.545,7.745
1999,50.0,36.364,63.636,17.318,27.0,36.364,18.182,18.0,19,0,23.0,0.0,45.454,-0.682
1999,57.0,70.0,45.455,28.619,55.0,72.727,36.364,33.136,23,0,2.0,-2.727,9.091,-4.517
1999,71.0,81.818,60.0,32.143,41.0,54.545,27.273,20.045,12,0,30.0,27.273,32.727,12.098
1999,29.0,27.273,30.0,28.0,57.0,70.0,45.455,28.619,14,0,-28.0,-42.727,-15.455,-0.619
1999,40.0,40.0,40.0,17.3,50.0,36.364,63.636,17.318,6,0,-10.0,3.636,-23.636,-0.018
1999,43.0,50.0,36.364,29.571,55.0,54.545,54.545,25.045,-6,1,-12.0,-4.545,-18.181,4.526
1999,27.0,36.364,18.182,18.0,55.0,72.727,36.364,28.545,-12,1,-28.0,-36.363,-18.182,-10.545
1999,55.0,72.727,36.364,33.136,80.0,90.0,70.0,31.7,13,0,-25.0,-17.273,-33.636,1.436
1999,55.0,72.727,36.364,28.545,57.0,70.0,45.455,28.619,6,0,-2.0,2.727,-9.091,-0.074
1999,80.0,90.0,70.0,31.7,43.0,50.0,36.364,29.571,11,0,37.0,40.0,33.636,2.129
1999,41.0,54.545,27.273,20.045,40.0,40.0,40.0,17.3,-3,1,1.0,14.545,-12.727,2.745
1999,71.0,81.818,60.0,32.143,55.0,72.727,36.364,33.136,28,0,16.0,9.091,23.636,-0.993
1999,55.0,54.545,54.545,25.045,27.0,36.364,18.182,18.0,22,0,28.0,18.181,36.363,7.045
1999,50.0,36.364,63.636,17.318,29.0,27.273,30.0,28.0,-7,1,21.0,9.091,33.636,-10.682
1999,27.0,36.364,18.182,18.0,41.0,54.545,27.273,20.045,-3,1,-14.0,-18.181,-9.091,-2.045
1999,40.0,40.0,40.0,17.3,80.0,90.0,70.0,31.7,-4,1,-40.0,-50.0,-30.0,-14.4
1999,55.0,72.727,36.364,33.136,55.0,72.727,36.364,28.545,14,0,0.0,0.0,0.0,4.591
1999,43.0,50.0,36.364,29.571,71.0,81.818,60.0,32.143,-9,1,-28.0,-31.818,-23.636,-2.572
1999,29.0,27.273,30.0,28.0,55.0,54.545,54.545,25.045,-24,1,-26.0,-27.272,-24.545,2.955
1999,55.0,54.545,54.545,25.045,57.0,70.0,45.455,28.619,-4,1,-2.0,-15.455,9.09,-3.574
1999,80.0,90.0,70.0,31.7,27.0,36.364,18.182,18.0,10,0,53.0,53.636,51.818,13.7
1999,41.0,54.545,27.273,20.045,29.0,27.273,30.0,28.0,-25,1,12.0,27.272,-2.727,-7.955
1999,71.0,81.818,60.0,32.143,40.0,40.0,40.0,17.3,8,0,31.0,41.818,20.0,14.843
1999,50.0,36.364,63.636,17.318,55.0,72.727,36.364,28.545,-18,1,-5.0,-36.363,27.272,-11.227
1999,43.0,50.0,36.364,29.571,55.0,72.727,36.364,33.136,24,0,-12.0,-22.727,0.0,-3.565
1999,40.0,40.0,40.0,17.3,27.0,36.364,18.182,18.0,3,0,13.0,3.636,21.818,-0.7
1999,57.0,70.0,45.455,28.619,50.0,36.364,63.636,17.318,19,0,7.0,33.636,-18.181,11.301
1999,55.0,72.727,36.364,28.545,55.0,54.545,54.545,25.045,-24,1,0.0,18.182,-18.181,3.5
1999,27.0,36.364,18.182,18.0,71.0,81.818,60.0,32.143,-10,1,-44.0,-45.454,-41.818,-14.143
1999,57.0,70.0,45.455,28.619,41.0,54.545,27.273,20.045,3,0,16.0,15.455,18.182,8.574
1999,29.0,27.273,30.0,28.0,80.0,90.0,70.0,31.7,-48,1,-51.0,-62.727,-40.0,-3.7
1999,40.0,40.0,40.0,17.3,43.0,50.0,36.364,29.571,-26,1,-3.0,-10.0,3.636,-12.271
1999,55.0,72.727,36.364,33.136,50.0,36.364,63.636,17.318,28,0,5.0,36.363,-27.272,15.818
1999,80.0,90.0,70.0,31.7,57.0,70.0,45.455,28.619,26,0,23.0,20.0,24.545,3.081
1999,41.0,54.545,27.273,20.045,55.0,72.727,36.364,28.545,-14,1,-14.0,-18.182,-9.091,-8.5
1999,71.0,81.818,60.0,32.143,29.0,27.273,30.0,28.0,25,0,42.0,54.545,30.0,4.143
1999,55.0,54.545,54.545,25.045,50.0,36.364,63.636,17.318,19,0,5.0,18.181,-9.091,7.727
1999,40.0,40.0,40.0,17.3,55.0,72.727,36.364,33.136,9,0,-15.0,-32.727,3.636,-15.836
1999,43.0,50.0,36.364,29.571,27.0,36.364,18.182,18.0,54,0,16.0,13.636,18.182,11.571
1999,27.0,36.364,18.182,18.0,40.0,40.0,40.0,17.3,10,0,-13.0,-3.636,-21.818,0.7
1999,55.0,72.727,36.364,28.545,80.0,90.0,70.0,31.7,-20,1,-25.0,-17.273,-33.636,-3.155
1999,50.0,36.364,63.636,17.318,41.0,54.545,27.273,20.045,16,0,9.0,-18.181,36.363,-2.727
1999,80.0,90.0,70.0,31.7,50.0,36.364,63.636,17.318,30,0,30.0,53.636,6.364,14.382
1999,27.0,36.364,18.182,18.0,55.0,72.727,36.364,33.136,-28,1,-28.0,-36.363,-18.182,-15.136
1999,40.0,40.0,40.0,17.3,29.0,27.273,30.0,28.0,5,0,11.0,12.727,10.0,-10.7
1999,71.0,81.818,60.0,32.143,55.0,72.727,36.364,28.545,11,0,16.0,9.091,23.636,3.598
1999,41.0,54.545,27.273,20.045,55.0,54.545,54.545,25.045,12,0,-14.0,0.0,-27.272,-5.0
1999,43.0,50.0,36.364,29.571,57.0,70.0,45.455,28.619,-6,1,-14.0,-20.0,-9.091,0.952
1999,55.0,72.727,36.364,28.545,43.0,50.0,36.364,29.571,14,0,12.0,22.727,0.0,-1.026
1999,29.0,27.273,30.0,28.0,27.0,36.364,18.182,18.0,10,0,2.0,-9.091,11.818,10.0
1999,55.0,54.545,54.545,25.045,80.0,90.0,70.0,31.7,-4,1,-25.0,-35.455,-15.455,-6.655
1999,50.0,36.364,63.636,17.318,71.0,81.818,60.0,32.143,-35,1,-21.0,-45.454,3.636,-14.825
1999,57.0,70.0,45.455,28.619,40.0,40.0,40.0,17.3,19,0,17.0,30.0,5.455,11.319
1999,55.0,72.727,36.364,33.136,41.0,54.545,27.273,20.045,40,0,14.0,18.182,9.091,13.091
1999,27.0,36.364,18.182,18.0,43.0,50.0,36.364,29.571,-14,1,-16.0,-13.636,-18.182,-11.571
1999,80.0,90.0,70.0,31.7,41.0,54.545,27.273,20.045,58,0,39.0,35.455,42.727,11.655
1999,27.0,36.364,18.182,18.0,57.0,70.0,45.455,28.619,-38,1,-30.0,-33.636,-27.273,-10.619
1999,71.0,81.818,60.0,32.143,55.0,54.545,54.545,25.045,5,0,16.0,27.273,5.455,7.098
1999,29.0,27.273,30.0,28.0,55.0,72.727,36.364,33.136,-14,1,-26.0,-45.454,-6.364,-5.136
1999,40.0,40.0,40.0,17.3,55.0,72.727,36.364,28.545,8,0,-15.0,-32.727,3.636,-11.245
1999,43.0,50.0,36.364,29.571,50.0,36.364,63.636,17.318,53,0,-7.0,13.636,-27.272,12.253
1999,80.0,90.0,70.0,31.7,55.0,72.727,36.364,33.136,13,0,25.0,17.273,33.636,-1.436
1999,55.0,72.727,36.364,28.545,27.0,36.364,18.182,18.0,44,0,28.0,36.363,18.182,10.545
1999,41.0,54.545,27.273,20.045,71.0,81.818,60.0,32.143,-49,1,-30.0,-27.273,-32.727,-12.098
1999,50.0,36.364,63.636,17.318,40.0,40.0,40.0,17.3,28,0,10.0,-3.636,23.636,0.018
1999,55.0,54.545,54.545,25.045,43.0,50.0,36.364,29.571,-42,1,12.0,4.545,18.181,-4.526
1999,57.0,70.0,45.455,28.619,29.0,27.273,30.0,28.0,2,0,28.0,42.727,15.455,0.619
1999,27.0,36.364,18.182,18.0,50.0,36.364,63.636,17.318,-13,1,-23.0,0.0,-45.454,0.682
1999,57.0,70.0,45.455,28.619,71.0,81.818,60.0,32.143,-7,1,-14.0,-11.818,-14.545,-3.524
1999,29.0,27.273,30.0,28.0,43.0,50.0,36.364,29.571,21,0,-14.0,-22.727,-6.364,-1.571
1999,55.0,72.727,36.364,33.136,55.0,54.545,54.545,25.045,5,0,0.0,18.182,-18.181,8.091
1999,29.0,27.273,30.0,28.0,55.0,72.727,36.364,28.545,-2,1,-26.0,-45.454,-6.364,-0.545
1999,71.0,81.818,60.0,32.143,80.0,90.0,70.0,31.7,18,0,-9.0,-8.182,-10.0,0.443
1999,40.0,40.0,40.0,17.3,55.0,54.545,54.545,25.045,-9,1,-15.0,-14.545,-14.545,-7.745
1999,55.0,72.727,36.364,33.136,57.0,70.0,45.455,28.619,27,0,-2.0,2.727,-9.091,4.517
1999,43.0,50.0,36.364,29.571,41.0,54.545,27.273,20.045,3,0,2.0,-4.545,9.091,9.526
2000,59.0,63.636,54.545,30.136,67.0,81.818,50.0,26.381,-2,1,-8.0,-18.182,4.545,3.755
2000,41.0,45.455,36.364,20.0,57.0,90.0,27.273,21.429,-6,1,-16.0,-44.545,9.091,-1.429
2000,43.0,60.0,27.273,25.905,68.0,81.818,54.545,30.909,1,0,-25.0,-21.818,-27.272,-5.004
2000,59.0,72.727,45.455,25.182,59.0,81.818,36.364,23.545,6,0,0.0,-9.091,9.091,1.637
2000,14.0,18.182,9.091,15.227,33.0,36.364,30.0,19.857,-3,1,-19.0,-18.182,-20.909,-4.63
2000,50.0,54.545,45.455,26.773,50.0,63.636,36.364,21.5,30,0,0.0,-9.091,9.091,5.273
2000,33.0,36.364,30.0,19.857,50.0,54.545,45.455,26.773,-11,1,-17.0,-18.181,-15.455,-6.916
2000,50.0,63.636,36.364,21.5,43.0,60.0,27.273,25.905,-1,1,7.0,3.636,9.091,-4.405
2000,41.0,45.455,36.364,20.0,14.0,18.182,9.091,15.227,13,0,27.0,27.273,27.273,4.773
2000,59.0,81.818,36.364,23.545,57.0,90.0,27.273,21.429,17,0,2.0,-8.182,9.091,2.116
2000,59.0,72.727,45.455,25.182,67.0,81.818,50.0,26.381,-3,1,-8.0,-9.091,-4.545,-1.199
2000,59.0,63.636,54.545,30.136,68.0,81.818,54.545,30.909,-24,1,-9.0,-18.182,0.0,-0.773
2000,67.0,81.818,50.0,26.381,59.0,81.818,36.364,23.545,14,0,8.0,0.0,13.636,2.836
2000,68.0,81.818,54.545,30.909,41.0,45.455,36.364,20.0,16,0,27.0,36.363,18.181,10.909
2000,57.0,90.0,27.273,21.429,50.0,54.545,45.455,26.773,5,0,7.0,35.455,-18.182,-5.344
2000,14.0,18.182,9.091,15.227,50.0,63.636,36.364,21.5,-6,1,-36.0,-45.454,-27.273,-6.273
2000,43.0,60.0,27.273,25.905,59.0,72.727,45.455,25.182,-14,1,-16.0,-12.727,-18.182,0.723
2000,59.0,63.636,54.545,30.136,33.0,36.364,30.0,19.857,6,0,26.0,27.272,24.545,10.279
2000,33.0,36.364,30.0,19.857,43.0,60.0,27.273,25.905,-23,1,-10.0,-23.636,2.727,-6.048
2000,59.0,72.727,45.455,25.182,50.0,63.636,36.364,21.5,-1,1,9.0,9.091,9.091,3.682
2000,59.0,81.818,36.364,23.545,41.0,45.455,36.364,20.0,7,0,18.0,36.363,0.0,3.545
2000,67.0,81.818,50.0,26.381,14.0,18.182,9.091,15.227,8,0,53.0,63.636,40.909,11.154
2000,50.0,54.545,45.455,26.773,59.0,63.636,54.545,30.136,-6,1,-9.0,-9.091,-9.09,-3.363
2000,50.0,63.636,36.364,21.5,68.0,81.818,54.545,30.909,-1,1,-18.0,-18.182,-18.181,-9.409
2000,41.0,45.455,36.364,20.0,59.0,63.636,54.545,30.136,-13,1,-18.0,-18.181,-18.181,-10.136
2000,43.0,60.0,27.273,25.905,59.0,81.818,36.364,23.545,11,0,-16.0,-21.818,-9.091,2.36
2000,59.0,72.727,45.455,25.182,14.0,18.182,9.091,15.227,15,0,45.0,54.545,36.364,9.955
2000,33.0,36.364,30.0,19.857,57.0,90.0,27.273,21.429,-4,1,-24.0,-53.636,2.727,-1.572
2000,50.0,54.545,45.455,26.773,67.0,81.818,50.0,26.381,8,0,-17.0,-27.273,-4.545,0.392
2000,68.0,81.818,54.545,30.909,59.0,72.727,45.455,25.182,7,0,9.0,9.091,9.09,5.727
2000,41.0,45.455,36.364,20.0,33.0,36.364,30.0,19.857,6,0,8.0,9.091,6.364,0.143
2000,67.0,81.818,50.0,26.381,57.0,90.0,27.273,21.429,13,0,10.0,-8.182,22.727,4.952
2000,14.0,18.182,9.091,15.227,59.0,81.818,36.364,23.545,-13,1,-45.0,-63.636,-27.273,-8.318
2000,43.0,60.0,27.273,25.905,50.0,54.545,45.455,26.773,-45,1,-7.0,5.455,-18.182,-0.868
2000,59.0,63.636,54.545,30.136,50.0,63.636,36.364,21.5,20,0,9.0,0.0,18.181,8.636
2000,59.0,72.727,45.455,25.182,59.0,63.636,54.545,30.136,38,0,0.0,9.091,-9.09,-4.954
2000,33.0,36.364,30.0,19.857,67.0,81.818,50.0,26.381,4,0,-34.0,-45.454,-20.0,-6.524
